,loss_relu,accuracy_relu,loss_softmax,accuracy_softmax,loss_sigmoid,accuracy_sigmoid,loss_tanh,accuracy_tanh
0,0.3694100081920624,0.8877407312393188,1.8054310083389282,0.39701852202415466,1.6407078504562378,0.41531482338905334,0.3885519802570343,0.8847222328186035
1,0.10867554694414139,0.9666851758956909,0.4897319972515106,0.8571110963821411,0.42046618461608887,0.8712037205696106,0.12610787153244019,0.9624074101448059
