epoch,accuracy,loss,val_accuracy,val_loss
0,0.5029274225234985,0.7309386730194092,0.4578947424888611,0.7057435512542725
1,0.5240046977996826,0.7091276049613953,0.46315789222717285,0.7054091095924377
2,0.5281030535697937,0.7109346985816956,0.47894737124443054,0.7054307460784912
3,0.5532786846160889,0.7029485702514648,0.4842105209827423,0.7038305401802063
4,0.5439109802246094,0.7015771269798279,0.5157894492149353,0.7024945020675659
5,0.5655737519264221,0.6875101327896118,0.4894736707210541,0.6995033621788025
6,0.5761123895645142,0.685183048248291,0.5263158082962036,0.7027735710144043
7,0.5497658252716064,0.6928470730781555,0.5210526585578918,0.6998419761657715
8,0.5526931881904602,0.6914551258087158,0.5052631497383118,0.697945773601532
9,0.5690866708755493,0.6855047941207886,0.5263158082962036,0.697903573513031
10,0.5644028186798096,0.6790710091590881,0.5210526585578918,0.697281539440155
11,0.6001170873641968,0.6785770654678345,0.5263158082962036,0.6970330476760864
12,0.5936768054962158,0.6684242486953735,0.5368421077728271,0.695978581905365
13,0.5854800939559937,0.6765105128288269,0.5473684072494507,0.6948801279067993
14,0.5884075164794922,0.6655452251434326,0.5473684072494507,0.6943060755729675
15,0.595433235168457,0.6696353554725647,0.5421052575111389,0.696184515953064
16,0.6118267178535461,0.6630100607872009,0.5368421077728271,0.6947301030158997
17,0.6135831475257874,0.6552312970161438,0.5421052575111389,0.6956000924110413
18,0.5907494425773621,0.6652354001998901,0.5368421077728271,0.6924961805343628
19,0.6147540807723999,0.6517593860626221,0.5421052575111389,0.6912708282470703
20,0.6059718728065491,0.6596861481666565,0.5526315569877625,0.6916353106498718
21,0.6100702285766602,0.6576578617095947,0.5526315569877625,0.6915810108184814
22,0.6194379329681396,0.6550577878952026,0.5526315569877625,0.6931558847427368
23,0.6094847917556763,0.6565982103347778,0.557894766330719,0.6927552819252014
24,0.6135831475257874,0.6477797031402588,0.5631579160690308,0.69272381067276
25,0.6211943626403809,0.6470314264297485,0.5631579160690308,0.6913859248161316
26,0.6129976511001587,0.644868791103363,0.5631579160690308,0.6916685700416565
27,0.6334894895553589,0.6386187076568604,0.5526315569877625,0.691108226776123
28,0.6299765706062317,0.6525084972381592,0.5473684072494507,0.6894801259040833
29,0.6340749263763428,0.6432512402534485,0.5473684072494507,0.6909866333007812
30,0.6434426307678223,0.639318585395813,0.5526315569877625,0.6887499094009399
31,0.6370023488998413,0.6366172432899475,0.5473684072494507,0.689434826374054
32,0.6241217851638794,0.6366669535636902,0.5526315569877625,0.6883959174156189
33,0.646369993686676,0.6396144032478333,0.5421052575111389,0.6895661950111389
34,0.6393442749977112,0.637974739074707,0.5473684072494507,0.690432071685791
35,0.6492974162101746,0.6329023241996765,0.5473684072494507,0.6887199878692627
36,0.6469554901123047,0.6320369243621826,0.5473684072494507,0.6893967390060425
37,0.6399297714233398,0.6391907930374146,0.5526315569877625,0.6890605688095093
38,0.6387587785720825,0.6301388740539551,0.557894766330719,0.689441978931427
39,0.6569086909294128,0.6261783838272095,0.557894766330719,0.6890758275985718
40,0.6569086909294128,0.6209253668785095,0.5526315569877625,0.6879279017448425
41,0.648126482963562,0.6294152736663818,0.557894766330719,0.686282753944397
42,0.648126482963562,0.6364214420318604,0.557894766330719,0.6867712140083313
43,0.652810275554657,0.6210668683052063,0.557894766330719,0.6869916319847107
44,0.6557376980781555,0.6318516731262207,0.5631579160690308,0.6853998303413391
45,0.658665120601654,0.6180652976036072,0.5684210658073425,0.6879903674125671
46,0.654566764831543,0.6224835515022278,0.5631579160690308,0.6863467693328857
47,0.6668618321418762,0.6206185221672058,0.5736842155456543,0.6863102316856384
48,0.6645199060440063,0.6160275936126709,0.5684210658073425,0.685087263584137
49,0.6656908392906189,0.6151570677757263,0.5526315569877625,0.6842362880706787
