epoch,accuracy,loss,val_accuracy,val_loss
0,0.4982435703277588,5.9465055102236875e-08,0.4578947424888611,5.5212723282238585e-08
1,0.4994145333766937,5.9465055102236875e-08,0.4578947424888611,5.5212723282238585e-08
2,0.483021080493927,5.9465055102236875e-08,0.46315789222717285,5.5212723282238585e-08
3,0.4853630065917969,5.9465055102236875e-08,0.46315789222717285,5.5212723282238585e-08
4,0.48185011744499207,5.9465055102236875e-08,0.46315789222717285,5.5212723282238585e-08
5,0.4906323254108429,5.9465055102236875e-08,0.46315789222717285,5.5212723282238585e-08
6,0.5122950673103333,5.9465055102236875e-08,0.46315789222717285,5.5212723282238585e-08
7,0.49882903695106506,5.9465055102236875e-08,0.4736842215061188,5.5212723282238585e-08
8,0.5087822079658508,5.9465055102236875e-08,0.47894737124443054,5.5212723282238585e-08
9,0.4713114798069,5.9465055102236875e-08,0.47894737124443054,5.5212723282238585e-08
10,0.48067915439605713,5.9465055102236875e-08,0.4842105209827423,5.5212723282238585e-08
11,0.48185011744499207,5.9465055102236875e-08,0.4842105209827423,5.5212723282238585e-08
12,0.5023419260978699,5.9465055102236875e-08,0.4842105209827423,5.5212723282238585e-08
13,0.49531614780426025,5.9465055102236875e-08,0.4842105209827423,5.5212723282238585e-08
14,0.49180328845977783,5.9465055102236875e-08,0.4842105209827423,5.5212723282238585e-08
15,0.4994145333766937,5.9465055102236875e-08,0.4842105209827423,5.5212723282238585e-08
16,0.49707260727882385,5.9465055102236875e-08,0.4842105209827423,5.5212723282238585e-08
