epoch,accuracy,loss,val_accuracy,val_loss
0,0.5286885499954224,3.5433619022369385,0.5315789580345154,1.2630815505981445
1,0.6276346445083618,0.7724681496620178,0.5894736647605896,0.7516909241676331
2,0.6908665299415588,0.5999822616577148,0.5947368144989014,0.6755052208900452
3,0.6779859662055969,0.6196504831314087,0.6421052813529968,0.680770218372345
4,0.7177985906600952,0.558840274810791,0.6368421316146851,0.6523489952087402
5,0.7271662950515747,0.5561497211456299,0.6157894730567932,0.7179008722305298
6,0.7423887848854065,0.5273967385292053,0.6526315808296204,0.6542539000511169
7,0.7371194362640381,0.5291390419006348,0.6631578803062439,0.6398135423660278
8,0.760538637638092,0.5013858079910278,0.6631578803062439,0.6253257989883423
9,0.7576112151145935,0.5056411027908325,0.6631578803062439,0.6226509213447571
10,0.7681499123573303,0.49455177783966064,0.6473684310913086,0.640127956867218
11,0.7745901346206665,0.47784537076950073,0.6842105388641357,0.622692883014679
12,0.7757611274719238,0.4836515188217163,0.6578947305679321,0.6480064988136292
13,0.7868852615356445,0.4708429276943207,0.5842105150222778,0.7826690077781677
14,0.7833723425865173,0.457950621843338,0.7157894968986511,0.6189950108528137
15,0.7968384027481079,0.4575256109237671,0.6052631735801697,0.7683482766151428
16,0.8015222549438477,0.43540412187576294,0.6842105388641357,0.6141722798347473
17,0.8073770403862,0.4319395422935486,0.6526315808296204,0.6643534302711487
18,0.8097189664840698,0.430828720331192,0.6368421316146851,0.6979811787605286
19,0.8138173222541809,0.417170912027359,0.7105262875556946,0.6222938299179077
20,0.8343091607093811,0.40793511271476746,0.6894736886024475,0.6116282939910889
21,0.8132318258285522,0.41166701912879944,0.6684210300445557,0.6542407274246216
22,0.8220140337944031,0.4085237979888916,0.6526315808296204,0.6896699666976929
23,0.8196721076965332,0.4031767249107361,0.699999988079071,0.638866662979126
24,0.8296253085136414,0.3904666602611542,0.6526315808296204,0.6946239471435547
25,0.8185011744499207,0.39535775780677795,0.7263157963752747,0.6302090287208557
26,0.8460187315940857,0.37467488646507263,0.699999988079071,0.6471784114837646
27,0.8401639461517334,0.3790307641029358,0.6947368383407593,0.619567334651947
28,0.8202576041221619,0.38839584589004517,0.6842105388641357,0.6393107175827026
29,0.8296253085136414,0.3975577652454376,0.6947368383407593,0.6118976473808289
30,0.8389929533004761,0.3821181356906891,0.7157894968986511,0.6153781414031982
31,0.86241215467453,0.3446044325828552,0.678947389125824,0.6370306611061096
32,0.8653395771980286,0.34667447209358215,0.7052631378173828,0.6298020482063293
33,0.8606557250022888,0.34881138801574707,0.7263157963752747,0.6479136347770691
34,0.8723653554916382,0.3327990472316742,0.7105262875556946,0.6512531638145447
35,0.8366510272026062,0.3925991952419281,0.699999988079071,0.6299039125442505
36,0.8670960068702698,0.3326623737812042,0.6473684310913086,0.6879370212554932
37,0.8489461541175842,0.3558551073074341,0.6894736886024475,0.6210610866546631
38,0.8870023488998413,0.3198971450328827,0.6526315808296204,0.7522472143173218
39,0.870608925819397,0.32659730315208435,0.6842105388641357,0.6253265142440796
40,0.8378220200538635,0.3610125184059143,0.6105263233184814,0.9223322868347168
41,0.8758782148361206,0.3170207738876343,0.6684210300445557,0.7117956876754761
42,0.8934426307678223,0.3022705614566803,0.6947368383407593,0.6351149082183838
43,0.870608925819397,0.32098543643951416,0.6894736886024475,0.6266283988952637
44,0.8975409865379333,0.29103749990463257,0.6947368383407593,0.6638100743293762
45,0.9022248387336731,0.2800908088684082,0.699999988079071,0.6390073895454407
46,0.8852459192276001,0.30698540806770325,0.6894736886024475,0.7260976433753967
47,0.8823184967041016,0.3021829426288605,0.6894736886024475,0.6377409100532532
48,0.8782201409339905,0.311167448759079,0.7210526466369629,0.6530930399894714
49,0.8629976511001587,0.32839369773864746,0.6736842393875122,0.6732217669487
