epoch,accuracy,loss,val_accuracy,val_loss
0,0.5263466238975525,6.828883647918701,0.5526315569877625,1.7306315898895264
1,0.5942623019218445,1.2915434837341309,0.5947368144989014,0.9777846336364746
2,0.6574941277503967,0.8007345199584961,0.5684210658073425,0.979032039642334
3,0.6446135640144348,0.8170331120491028,0.621052622795105,0.8866963386535645
4,0.6686182618141174,0.7140689492225647,0.6368421316146851,0.8410699963569641
5,0.7060890197753906,0.6377728581428528,0.6631578803062439,0.8115242123603821
6,0.7218969464302063,0.5851696133613586,0.6105263233184814,1.0739505290985107
7,0.7177985906600952,0.5923050045967102,0.6526315808296204,0.8301166892051697
8,0.7459016442298889,0.5447162985801697,0.6315789222717285,0.7556601166725159
9,0.7581967115402222,0.5150997042655945,0.6421052813529968,0.7512621283531189
10,0.7658079862594604,0.4979453384876251,0.6473684310913086,0.8195381760597229
11,0.773419201374054,0.4929477572441101,0.6947368383407593,0.7532631158828735
12,0.7763466238975525,0.4813897907733917,0.6157894730567932,0.8017774224281311
13,0.790398120880127,0.46296483278274536,0.6842105388641357,0.7284796237945557
14,0.7757611274719238,0.47032222151756287,0.699999988079071,0.7249469757080078
15,0.7962529063224792,0.43313834071159363,0.6631578803062439,0.7249804735183716
16,0.8079625368118286,0.42578327655792236,0.6578947305679321,0.7132295966148376
17,0.8290398120880127,0.3904462456703186,0.6578947305679321,0.7261770963668823
18,0.8307962417602539,0.37556397914886475,0.6578947305679321,0.7222146987915039
19,0.8278688788414001,0.38166841864585876,0.6894736886024475,0.7489302158355713
20,0.8296253085136414,0.37323862314224243,0.7105262875556946,0.7089033722877502
21,0.8384075164794922,0.3642900884151459,0.7105262875556946,0.704257071018219
22,0.8372365236282349,0.3587890565395355,0.6526315808296204,0.7201129198074341
23,0.8501170873641968,0.34053879976272583,0.6894736886024475,0.6980944871902466
24,0.8594847917556763,0.3335588872432709,0.7052631378173828,0.7043383121490479
25,0.8618267178535461,0.33516019582748413,0.6736842393875122,0.7132685780525208
26,0.8618267178535461,0.3313632011413574,0.699999988079071,0.7332597374916077
27,0.8629976511001587,0.32629814743995667,0.6894736886024475,0.684539258480072
28,0.8776346445083618,0.30147257447242737,0.6947368383407593,0.6866417527198792
29,0.8700234293937683,0.3141583800315857,0.6894736886024475,0.6900473237037659
30,0.8829039931297302,0.2941720187664032,0.678947389125824,0.6937921643257141
31,0.8840749263763428,0.29084035754203796,0.7105262875556946,0.6918044090270996
32,0.8829039931297302,0.295819491147995,0.6894736886024475,0.6950728297233582
33,0.8905152082443237,0.27918311953544617,0.7210526466369629,0.711762011051178
34,0.896369993686676,0.2759374976158142,0.7210526466369629,0.6882869005203247
35,0.898126482963562,0.2639523446559906,0.699999988079071,0.6704549789428711
36,0.9022248387336731,0.25772586464881897,0.7157894968986511,0.71996009349823
37,0.8975409865379333,0.26376715302467346,0.6947368383407593,0.6739025115966797
38,0.9162763357162476,0.2457016557455063,0.7157894968986511,0.6941401958465576
39,0.9110070466995239,0.24502214789390564,0.699999988079071,0.6674409508705139
40,0.9121779799461365,0.24965201318264008,0.7052631378173828,0.6803149580955505
41,0.9033957719802856,0.24939654767513275,0.7157894968986511,0.6958292126655579
42,0.9250585436820984,0.23100274801254272,0.7105262875556946,0.6732964515686035
43,0.9121779799461365,0.2445068061351776,0.7052631378173828,0.6705731153488159
44,0.9332552552223206,0.22087176144123077,0.699999988079071,0.6786052584648132
45,0.9233021140098572,0.22448018193244934,0.7105262875556946,0.6731498837471008
46,0.9291568994522095,0.22431273758411407,0.699999988079071,0.7286432981491089
47,0.9203746914863586,0.22786575555801392,0.7263157963752747,0.6756283640861511
48,0.9297423958778381,0.21285541355609894,0.7105262875556946,0.6685808897018433
49,0.9355971813201904,0.20890437066555023,0.7052631378173828,0.6828626394271851
