epoch,accuracy,loss,val_accuracy,val_loss
0,0.5538641810417175,33.202064514160156,0.6000000238418579,3.765321969985962
1,0.6077283620834351,3.8355541229248047,0.6421052813529968,1.840173602104187
2,0.6498829126358032,2.48689866065979,0.6736842393875122,1.2807446718215942
3,0.6703746914863586,1.9238336086273193,0.6157894730567932,1.5910476446151733
4,0.6967213153839111,1.514661192893982,0.6947368383407593,0.9598845839500427
5,0.6943793892860413,1.4238201379776,0.6736842393875122,0.9700050950050354
6,0.7101873755455017,1.2951605319976807,0.6894736886024475,0.9122957587242126
7,0.7177985906600952,1.1064797639846802,0.6842105388641357,0.8755391836166382
8,0.7464871406555176,0.9517514109611511,0.6473684310913086,0.9571662545204163
9,0.7388758659362793,0.9153912663459778,0.6684210300445557,0.8463930487632751
10,0.7505854964256287,0.8768745064735413,0.6947368383407593,0.8918920159339905
11,0.7693208456039429,0.8163203001022339,0.6894736886024475,0.8414080142974854
12,0.760538637638092,0.7549029588699341,0.6894736886024475,0.8292196989059448
13,0.7611241340637207,0.7436698079109192,0.7210526466369629,0.8028305172920227
14,0.7857142686843872,0.666800320148468,0.6736842393875122,0.8926482200622559
15,0.7722482681274414,0.6819145083427429,0.7105262875556946,0.8120592832565308
16,0.7757611274719238,0.6030111312866211,0.7368420958518982,0.8148725032806396
17,0.7857142686843872,0.5956670045852661,0.6894736886024475,0.8265288472175598
18,0.8103044629096985,0.5458726286888123,0.7210526466369629,0.7905041575431824
19,0.8021077513694763,0.5572327971458435,0.7157894968986511,0.7868697047233582
20,0.8091334700584412,0.5218586325645447,0.7052631378173828,0.7811029553413391
21,0.8062061071395874,0.5351380705833435,0.7210526466369629,0.7859770059585571
22,0.7980093955993652,0.5252030491828918,0.7105262875556946,0.7840226888656616
23,0.8190866708755493,0.4974435269832611,0.7157894968986511,0.7698535919189453
24,0.8278688788414001,0.43238741159439087,0.7368420958518982,0.7711042761802673
25,0.8120608925819397,0.46918609738349915,0.7473683953285217,0.748253583908081
26,0.8190866708755493,0.4639965891838074,0.7368420958518982,0.7446483373641968
27,0.8325526714324951,0.4216310381889343,0.74210524559021,0.746746838092804
28,0.8290398120880127,0.43238916993141174,0.7473683953285217,0.7273180484771729
29,0.8512880802154541,0.3931829333305359,0.7473683953285217,0.7400785684585571
30,0.8448477983474731,0.37445810437202454,0.699999988079071,0.7921287417411804
31,0.858313798904419,0.3666391372680664,0.7368420958518982,0.7247001528739929
32,0.8495315909385681,0.39048799872398376,0.7105262875556946,0.7477520704269409
33,0.8588992953300476,0.3307032287120819,0.7368420958518982,0.720821738243103
34,0.8477751612663269,0.3723573386669159,0.7105262875556946,0.7451028823852539
35,0.858313798904419,0.3599574565887451,0.74210524559021,0.7263967394828796
36,0.858313798904419,0.346212774515152,0.7263157963752747,0.7325342297554016
37,0.864168643951416,0.3374035358428955,0.7052631378173828,0.7593610882759094
38,0.86241215467453,0.3278392553329468,0.7052631378173828,0.7461092472076416
39,0.853630006313324,0.3467395007610321,0.7210526466369629,0.7416185736656189
40,0.8776346445083618,0.3172336220741272,0.7315789461135864,0.728299081325531
41,0.8594847917556763,0.33170509338378906,0.7315789461135864,0.7261195778846741
42,0.8805620670318604,0.28583237528800964,0.7210526466369629,0.7650520205497742
43,0.8864168524742126,0.28101846575737,0.7263157963752747,0.7534459233283997
44,0.885831356048584,0.2775091230869293,0.7263157963752747,0.7490652203559875
45,0.8829039931297302,0.2596869170665741,0.7263157963752747,0.7368839979171753
46,0.8881732821464539,0.27594122290611267,0.7210526466369629,0.7391241788864136
47,0.8805620670318604,0.27736547589302063,0.7315789461135864,0.7307263612747192
48,0.8834894895553589,0.2775537073612213,0.7210526466369629,0.7411196827888489
49,0.8887587785720825,0.26046788692474365,0.7263157963752747,0.7407966256141663
