epoch,accuracy,loss,val_accuracy,val_loss
0,0.4477347433567047,1.5130712985992432,0.48177677392959595,1.4774956703186035
1,0.49911415576934814,1.366862177848816,0.5740318894386292,1.093625783920288
2,0.5294861793518066,1.297653079032898,0.5990888476371765,0.9907854795455933
3,0.5368261337280273,1.2702794075012207,0.6059225797653198,0.9336112141609192
4,0.5496076941490173,1.2036715745925903,0.6138952374458313,0.9230726361274719
5,0.562136173248291,1.1791542768478394,0.625284731388092,0.8958549499511719
6,0.5639078617095947,1.1644381284713745,0.6287015676498413,0.8772690296173096
7,0.569729208946228,1.1522341966629028,0.625284731388092,0.8857820630073547
8,0.5817514657974243,1.1270601749420166,0.6366742849349976,0.8611488342285156
9,0.5799797773361206,1.112933874130249,0.6321184635162354,0.84607994556427
10,0.5959250926971436,1.0764145851135254,0.6343963742256165,0.8516418933868408
11,0.5863072872161865,1.0809928178787231,0.6389521360397339,0.8386657238006592
12,0.5923816561698914,1.0552217960357666,0.6378132104873657,0.8315443992614746
13,0.5990888476371765,1.0532490015029907,0.6366742849349976,0.8254780769348145
14,0.5976967811584473,1.049033761024475,0.6503416895866394,0.8272559642791748
15,0.5957985520362854,1.0578017234802246,0.644646942615509,0.8218928575515747
16,0.5983295440673828,1.0504465103149414,0.6503416895866394,0.8170846104621887
17,0.6118704080581665,1.022560954093933,0.6480637788772583,0.8055127859115601
18,0.6116173267364502,1.0148042440414429,0.6560364365577698,0.8241847157478333
19,0.6085801124572754,0.9973464012145996,0.6571754217147827,0.8082067966461182
20,0.6130093932151794,0.9953946471214294,0.6492027044296265,0.8036067485809326
21,0.6190837621688843,0.9876638054847717,0.660592257976532,0.7947604656219482
22,0.6165527701377869,0.9830287098884583,0.6560364365577698,0.8014576435089111
23,0.6216147541999817,0.968001663684845,0.6571754217147827,0.7916699051856995
24,0.6278157234191895,0.9577767252922058,0.6674259901046753,0.7731180787086487
25,0.6259174942970276,0.9639239311218262,0.6651480793952942,0.7972580790519714
26,0.6299670934677124,0.948111891746521,0.660592257976532,0.7793664336204529
27,0.6335105299949646,0.9322453737258911,0.6571754217147827,0.7817792296409607
28,0.6351556777954102,0.9354679584503174,0.660592257976532,0.7814592719078064
29,0.625284731388092,0.9464592933654785,0.6662870049476624,0.7786007523536682
