epoch,accuracy,loss,val_accuracy,val_loss
0,0.4712730944156647,1.1580442190170288,0.4726651608943939,1.108719825744629
1,0.5647937059402466,0.973469614982605,0.5626423954963684,0.9624910950660706
2,0.5895975828170776,0.9235700964927673,0.5740318894386292,0.9262515902519226
3,0.6088331937789917,0.8922553062438965,0.5922551155090332,0.9214679002761841
4,0.6213616728782654,0.8710072636604309,0.6036446690559387,0.9052960872650146
5,0.6303467750549316,0.8522115349769592,0.6036446690559387,0.9072076678276062
6,0.6405973434448242,0.8369510173797607,0.6184509992599487,0.8759176135063171
7,0.6479372382164001,0.821719765663147,0.6207289099693298,0.8720927238464355
8,0.6550240516662598,0.8113540410995483,0.6275626420974731,0.8587573766708374
9,0.6585674285888672,0.8027477860450745,0.6343963742256165,0.8480039834976196
10,0.6613515615463257,0.7895033359527588,0.6343963742256165,0.8420288562774658
11,0.6667932271957397,0.7834051847457886,0.6378132104873657,0.8302229046821594
12,0.6667932271957397,0.7766396403312683,0.6378132104873657,0.8347499966621399
13,0.6714755892753601,0.7679404616355896,0.644646942615509,0.8252171277999878
14,0.6772968769073486,0.7603327035903931,0.6457858681678772,0.8251550197601318
15,0.6797013282775879,0.7533639669418335,0.6435079574584961,0.8215956687927246
16,0.6826120018959045,0.7450729012489319,0.6537585258483887,0.8073607683181763
17,0.6860288381576538,0.7392079830169678,0.6480637788772583,0.8132616281509399
18,0.6862819790840149,0.7329742908477783,0.6503416895866394,0.8118698596954346
19,0.6860288381576538,0.7280182242393494,0.6594533324241638,0.7995083332061768
20,0.6934953331947327,0.7212769985198975,0.6514806151390076,0.8056954145431519
21,0.690584659576416,0.7171522378921509,0.660592257976532,0.7934637665748596
22,0.7008352279663086,0.7117474675178528,0.6594533324241638,0.793651819229126
23,0.704505205154419,0.7071412801742554,0.6628701686859131,0.7905872464179993
24,0.7021007537841797,0.7050597071647644,0.660592257976532,0.7909592390060425
25,0.7069096565246582,0.6998502612113953,0.6662870049476624,0.781737744808197
26,0.7088078856468201,0.6943762898445129,0.6640090942382812,0.783904492855072
27,0.713110625743866,0.6882230043411255,0.6628701686859131,0.78818678855896
28,0.7138699293136597,0.6841733455657959,0.660592257976532,0.7929867506027222
29,0.7156416177749634,0.680088460445404,0.6662870049476624,0.7784743309020996
30,0.7186788320541382,0.6759887337684631,0.6583143472671509,0.7839120030403137
31,0.715135395526886,0.6748725175857544,0.6742596626281738,0.7695099115371704
32,0.7222222089767456,0.6678950786590576,0.6685649156570435,0.7712975740432739
33,0.7260187268257141,0.6639350652694702,0.6685649156570435,0.7704529762268066
34,0.7275373339653015,0.6615485548973083,0.6697039008140564,0.7704006433486938
35,0.7262718081474304,0.6599030494689941,0.6708428263664246,0.7644723653793335
36,0.7305745482444763,0.6548157930374146,0.6719817519187927,0.7754318714141846
37,0.7337383031845093,0.6495195627212524,0.6742596626281738,0.7628254890441895
38,0.7346241474151611,0.6473517417907715,0.6719817519187927,0.7634152770042419
39,0.7358896732330322,0.6421501040458679,0.6731207370758057,0.7647510170936584
40,0.7328524589538574,0.6405301094055176,0.679954469203949,0.7530362606048584
41,0.7384206652641296,0.6348177194595337,0.6662870049476624,0.7601609826087952
42,0.7405720353126526,0.6339584589004517,0.6810933947563171,0.752599835395813
43,0.7428498864173889,0.631829559803009,0.6731207370758057,0.7527449131011963
44,0.7452543377876282,0.6252255439758301,0.6742596626281738,0.7644640803337097
45,0.7438623309135437,0.6256194114685059,0.6708428263664246,0.7518975138664246
46,0.7419640421867371,0.6192768812179565,0.6731207370758057,0.7490087151527405
47,0.7466464042663574,0.6196750998497009,0.6776765584945679,0.7445650100708008
48,0.7485446929931641,0.6148832440376282,0.6742596626281738,0.7530844211578369
49,0.7471526265144348,0.6159511208534241,0.6765375733375549,0.7560587525367737
